symbol	transPos	exonNumber	chrm	genomePos	SOC-2745-226696	SOC-2774-227362	SOC-5936-294158	SOC-6075-291944	SOC-6752-315581	SOC-7165-343100	SOC-7637-361542	SOC-7777-371281	SOC-8272-401299	SOC-11199-480891	SOC-849-206653	SOC-1255-501160	SOC-2427-221981	SOC-2674-224814	SOC-2742-225553	SOC-4808-260525	SOC-5439-266610	SOC-5606-277617	SOC-5653-277626	SOC-5691-278006
ACTB	1460	6	chr7	5567131	837	4220	3050	4123	1291	3509	2978	2392	1710	1438	1738	1117	5374	3660	1470	4485	2364	1726	2360	2402
ACTB	1459	6	chr7	5567132	838	4283	3052	4183	1290	3511	2980	2389	1708	1436	1737	1115	5371	3663	1469	4479	2366	1725	2362	2400
ACTB	1458	6	chr7	5567133	850	4299	3064	4200	1306	3529	2998	2407	1724	1446	1745	1120	5368	3689	1478	4490	2389	1745	2379	2410
ACTB	1457	6	chr7	5567134	838	4248	3023	4147	1301	3502	2955	2368	1703	1427	1710	1104	5345	3671	1454	4470	2364	1722	2364	2393
ACTB	1456	6	chr7	5567135	849	4246	3047	4145	1321	3505	2973	2388	1725	1443	1716	1116	5357	3709	1476	4514	2384	1743	2392	2404
ACTB	1455	6	chr7	5567136	849	4256	3046	4152	1323	3505	2972	2389	1726	1443	1719	1115	5356	3708	1476	4514	2385	1743	2395	2403
ACTB	1454	6	chr7	5567137	854	4274	3051	4155	1336	3506	2990	2402	1742	1455	1727	1120	5361	3736	1488	4548	2397	1757	2416	2418
ACTB	1453	6	chr7	5567138	856	4316	3059	4187	1354	3507	2996	2405	1755	1468	1732	1128	5356	3763	1498	4570	2418	1777	2440	2438
ACTB	1452	6	chr7	5567139	872	4414	3108	4304	1388	3531	3052	2470	1805	1510	1769	1148	5401	3855	1537	4665	2455	1837	2502	2487
ACTB	1451	6	chr7	5567140	873	4624	3112	4564	1398	3539	3085	2483	1811	1517	1785	1150	5398	3869	1538	4678	2464	1845	2503	2495
ACTB	1450	6	chr7	5567141	874	4782	3115	4761	1400	3540	3099	2487	1814	1519	1788	1150	5401	3879	1539	4683	2466	1846	2508	2497
ACTB	1449	6	chr7	5567142	876	4733	3114	4732	1400	3542	3099	2485	1812	1516	1784	1147	5401	3882	1539	4691	2467	1843	2511	2500
ACTB	1448	6	chr7	5567143	879	4678	3123	4688	1411	3547	3108	2496	1826	1528	1790	1151	5413	3915	1551	4743	2479	1858	2523	2512
ACTB	1447	6	chr7	5567144	880	4508	3126	4519	1415	3553	3113	2501	1830	1529	1791	1157	5413	3917	1552	4758	2476	1859	2527	2512
ACTB	1446	6	chr7	5567145	892	4494	3157	4518	1444	3579	3162	2540	1865	1555	1814	1172	5427	3964	1569	4805	2496	1886	2565	2530
ACTB	1445	6	chr7	5567146	880	4206	3137	4296	1429	3579	3150	2516	1850	1550	1793	1157	5397	3924	1558	4798	2476	1852	2542	2521
ACTB	1444	6	chr7	5567147	877	4220	3121	4295	1426	3562	3149	2516	1849	1544	1792	1157	5404	3906	1552	4810	2466	1847	2534	2509
ACTB	1443	6	chr7	5567148	877	4166	3121	4232	1426	3562	3151	2516	1848	1543	1792	1156	5401	3907	1552	4814	2464	1847	2533	2509
ACTB	1442	6	chr7	5567149	868	4122	3096	4181	1415	3533	3121	2497	1833	1533	1780	1148	5392	3884	1543	4802	2446	1825	2513	2494
ACTB	1441	6	chr7	5567150	871	4775	3098	4751	1417	3515	3120	2503	1839	1527	1781	1154	5381	3890	1542	4811	2448	1825	2512	2491
ACTB	1440	6	chr7	5567151	878	4853	3083	4780	1421	3442	3091	2503	1835	1522	1773	1153	5314	3882	1542	4787	2433	1820	2495	2474
ACTB	1439	6	chr7	5567152	897	5023	3117	4938	1441	3341	3232	2561	1900	1605	1838	1224	5355	3934	1559	4840	2515	1901	2547	2499
ACTB	1438	6	chr7	5567153	894	5015	3088	4928	1435	3203	3157	2560	1896	1615	1823	1224	5301	3911	1551	4815	2506	1906	2529	2483
ACTB	1437	6	chr7	5567154	895	5005	3085	4916	1434	3163	3148	2561	1898	1616	1829	1225	5299	3902	1551	4813	2508	1909	2532	2473
ACTB	1436	6	chr7	5567155	885	4956	3011	4867	1421	2895	3033	2533	1879	1595	1812	1216	5154	3859	1537	4752	2485	1888	2500	2432
ACTB	1435	6	chr7	5567156	716	4867	2526	4824	1249	2023	2662	2016	1602	1387	1401	1017	4424	3364	1313	4007	2146	1656	2232	2071
ACTB	1434	6	chr7	5567157	701	5017	2460	4966	1225	1966	2642	1980	1579	1365	1365	1000	4275	3315	1268	3913	2106	1615	2185	2007
ACTB	1433	6	chr7	5567158	649	5029	2334	4954	1171	1844	2606	1816	1524	1294	1252	965	4049	3189	1207	3742	2018	1543	2124	1875
ACTB	1432	6	chr7	5567159	642	5074	2314	5006	1160	1829	2570	1778	1512	1290	1236	955	3950	3176	1183	3678	1993	1534	2103	1838
ACTB	1431	6	chr7	5567160	635	5064	2298	4996	1148	1826	2553	1757	1509	1282	1229	947	3913	3156	1169	3642	1981	1528	2087	1815
ACTB	1430	6	chr7	5567161	633	5141	2296	5117	1146	1818	2534	1752	1501	1281	1217	941	3863	3151	1157	3615	1968	1519	2078	1802
ACTB	1429	6	chr7	5567162	633	5131	2301	5124	1149	1820	2540	1754	1506	1292	1224	942	3841	3168	1158	3610	1974	1522	2079	1808
ACTB	1428	6	chr7	5567163	631	5048	2297	5065	1153	1850	2543	1779	1501	1291	1243	946	3809	3169	1168	3581	1976	1518	2073	1813
ACTB	1427	6	chr7	5567164	610	4479	2209	4311	1104	1809	2515	1726	1461	1260	1228	952	3622	3064	1121	3448	1932	1465	1985	1727
ACTB	1426	6	chr7	5567165	622	4563	2221	4417	1107	1850	2542	1764	1474	1275	1265	984	3672	3087	1136	3492	1966	1486	1990	1739
ACTB	1425	6	chr7	5567166	728	5281	2349	5155	1223	2064	2813	2151	1610	1453	1508	1254	3867	3236	1286	3645	2178	1667	2120	1870
ACTB	1424	6	chr7	5567167	739	5271	2330	5147	1240	2091	2812	2157	1596	1474	1512	1280	3864	3212	1287	3610	2187	1674	2106	1881
ACTB	1423	6	chr7	5567168	764	5602	2378	5443	1277	2202	2887	2244	1627	1494	1562	1335	3995	3242	1334	3721	2216	1702	2146	1930
ACTB	1422	6	chr7	5567169	753	5674	2325	5528	1248	2158	2805	2216	1590	1462	1539	1305	3867	3174	1319	3634	2163	1678	2098	1885
ACTB	1421	6	chr7	5567170	737	5951	2207	5751	1226	1988	2711	2208	1539	1422	1545	1277	3613	3053	1306	3577	2098	1662	2045	1802
ACTB	1420	6	chr7	5567171	733	5876	2176	5666	1211	1975	2671	2193	1512	1405	1539	1264	3495	2982	1289	3509	2055	1637	2003	1771
ACTB	1419	6	chr7	5567172	710	5919	2127	5726	1175	1947	2625	2149	1467	1373	1512	1250	3408	2886	1259	3447	1997	1606	1953	1737
ACTB	1418	6	chr7	5567173	719	5945	2143	5751	1164	1954	2646	2155	1477	1389	1512	1261	3459	2878	1258	3444	2040	1623	1967	1747
ACTB	1417	6	chr7	5567174	704	5973	2134	5781	1140	1934	2639	2126	1472	1383	1505	1259	3515	2810	1252	3429	2028	1599	1956	1731
ACTB	1416	6	chr7	5567175	674	6008	2038	5788	1096	1796	2530	2011	1428	1338	1423	1229	3455	2657	1207	3306	1958	1545	1879	1644
ACTB	1415	6	chr7	5567176	674	6277	2034	6011	1090	1786	2521	1998	1426	1336	1416	1222	3436	2647	1206	3283	1951	1544	1873	1638
ACTB	1414	6	chr7	5567177	671	6322	2016	6054	1086	1756	2504	1990	1411	1327	1410	1213	3412	2626	1200	3261	1936	1543	1865	1628
ACTB	1413	6	chr7	5567178	669	6398	1998	6133	1070	1746	2490	1977	1401	1320	1396	1207	3390	2588	1189	3249	1921	1538	1858	1607
ACTB	1412	6	chr7	5567179	664	6352	1982	6082	1060	1730	2465	1970	1388	1315	1392	1203	3361	2553	1178	3201	1902	1531	1838	1586
ACTB	1411	6	chr7	5567180	656	6334	1958	6081	1055	1720	2450	1965	1368	1309	1384	1191	3324	2520	1167	3177	1884	1516	1825	1559
ACTB	1410	6	chr7	5567181	650	6286	1909	6027	1038	1661	2412	1928	1351	1295	1372	1178	3252	2460	1149	3125	1832	1499	1784	1522
ACTB	1409	6	chr7	5567182	645	6305	1821	6049	1027	1641	2356	1911	1299	1279	1360	1168	3184	2390	1136	3088	1785	1474	1737	1484
ACTB	1408	6	chr7	5567183	627	6313	1726	6041	993	1623	2321	1879	1253	1238	1329	1143	3111	2273	1091	3018	1699	1429	1669	1432
ACTB	1407	6	chr7	5567184	617	6382	1710	6088	982	1572	2283	1856	1241	1231	1312	1137	3096	2228	1075	3002	1668	1414	1636	1397
ACTB	1406	6	chr7	5567185	614	6400	1699	6106	977	1572	2274	1848	1231	1221	1312	1138	3103	2206	1060	2988	1647	1403	1622	1385
ACTB	1405	6	chr7	5567186	623	6426	1719	6147	987	1662	2293	1869	1238	1228	1323	1144	3124	2227	1065	3035	1644	1412	1620	1402
ACTB	1404	6	chr7	5567187	659	6509	1798	6194	1019	1812	2387	1985	1261	1250	1375	1161	3305	2297	1105	3306	1672	1456	1657	1461
ACTB	1403	6	chr7	5567188	668	6497	1814	6189	1026	1822	2405	2026	1268	1250	1408	1167	3343	2300	1110	3409	1669	1471	1653	1472
ACTB	1402	6	chr7	5567189	665	6473	1812	6089	1023	1808	2391	2035	1264	1242	1422	1165	3338	2262	1109	3453	1646	1472	1627	1453
ACTB	1401	6	chr7	5567190	656	6363	1738	5918	996	1731	2343	2007	1227	1224	1413	1139	3246	2178	1092	3389	1608	1453	1565	1411
ACTB	1400	6	chr7	5567191	654	6353	1713	5899	986	1707	2326	2003	1212	1212	1417	1117	3223	2152	1089	3371	1595	1432	1552	1400
ACTB	1399	6	chr7	5567192	641	6419	1624	5981	944	1694	2287	1958	1178	1162	1388	1081	3139	2086	1060	3306	1549	1373	1489	1363
ACTB	1398	6	chr7	5567193	643	6451	1621	6004	941	1692	2268	1957	1174	1163	1385	1076	3120	2084	1055	3282	1541	1367	1486	1360
ACTB	1397	6	chr7	5567194	655	6676	1650	6181	955	1700	2287	1988	1180	1168	1401	1083	3178	2123	1066	3364	1548	1390	1504	1377
ACTB	1396	6	chr7	5567195	653	6887	1636	6400	958	1687	2258	1991	1172	1163	1406	1083	3108	2128	1070	3339	1530	1399	1492	1353
ACTB	1395	6	chr7	5567196	652	6879	1622	6413	957	1654	2230	1982	1161	1154	1396	1079	3076	2106	1062	3304	1512	1383	1478	1336
ACTB	1394	6	chr7	5567197	631	7163	1585	6793	931	1637	2173	1941	1128	1111	1373	1052	2939	2010	1019	3210	1440	1333	1399	1287
ACTB	1393	6	chr7	5567198	631	7188	1582	6818	925	1636	2166	1937	1125	1107	1371	1049	2937	1998	1018	3188	1429	1330	1396	1278
ACTB	1392	6	chr7	5567199	602	6801	1499	6525	848	1598	2098	1866	1067	1029	1320	1023	2675	1852	941	2909	1333	1259	1263	1203
ACTB	1391	6	chr7	5567200	578	6661	1407	6423	806	1531	2060	1818	1033	1003	1285	1005	2597	1717	887	2796	1293	1210	1197	1155
ACTB	1390	6	chr7	5567201	570	6404	1331	6153	788	1426	2010	1765	1009	983	1243	989	2524	1614	845	2697	1258	1184	1133	1091
ACTB	1389	6	chr7	5567202	567	6419	1317	6158	776	1415	1996	1740	999	964	1218	980	2479	1588	831	2654	1248	1164	1111	1077
ACTB	1388	6	chr7	5567203	565	6400	1303	6138	775	1409	1973	1734	995	959	1205	974	2453	1575	822	2623	1243	1156	1101	1065
ACTB	1387	6	chr7	5567204	566	6496	1304	6219	774	1407	1970	1728	993	955	1205	970	2453	1568	823	2619	1243	1161	1096	1067
ACTB	1386	6	chr7	5567205	567	6538	1299	6262	772	1406	1968	1733	990	954	1204	971	2447	1570	818	2618	1240	1162	1096	1062
ACTB	1385	6	chr7	5567206	559	6378	1280	6125	761	1387	1936	1708	964	942	1191	965	2401	1533	805	2567	1222	1143	1068	1051
ACTB	1384	6	chr7	5567207	558	6362	1277	6114	761	1385	1926	1708	962	941	1189	962	2405	1529	804	2568	1219	1142	1070	1052
ACTB	1383	6	chr7	5567208	558	6266	1272	5998	761	1379	1916	1708	957	932	1187	959	2399	1525	801	2563	1214	1143	1062	1050
ACTB	1382	6	chr7	5567209	559	6343	1283	6083	769	1382	1917	1722	957	939	1194	962	2424	1542	808	2574	1224	1148	1065	1060
ACTB	1381	6	chr7	5567210	546	6165	1255	5866	749	1369	1891	1695	909	904	1180	933	2389	1473	787	2502	1180	1107	1035	1040
ACTB	1380	6	chr7	5567211	543	6210	1259	5882	747	1366	1888	1696	907	892	1181	934	2397	1471	783	2501	1173	1107	1032	1047
ACTB	1379	6	chr7	5567212	548	6216	1268	5894	751	1366	1898	1702	915	894	1186	936	2414	1488	787	2508	1178	1119	1038	1052
ACTB	1378	6	chr7	5567213	538	6150	1258	5820	737	1349	1875	1684	897	886	1178	931	2404	1460	776	2491	1155	1100	1020	1041
ACTB	1377	6	chr7	5567214	539	6365	1263	5985	741	1348	1882	1695	908	884	1183	938	2416	1470	780	2497	1162	1103	1026	1045
ACTB	1376	6	chr7	5567215	529	5590	1232	5155	716	1329	1844	1669	882	869	1171	928	2395	1431	753	2445	1140	1080	993	1029
ACTB	1375	6	chr7	5567216	530	5665	1240	5239	719	1333	1849	1674	886	874	1170	929	2401	1444	757	2451	1147	1088	995	1035
ACTB	1374	6	chr7	5567217	525	5309	1230	4900	707	1331	1838	1660	865	864	1161	924	2388	1407	745	2407	1134	1070	974	1019
ACTB	1373	6	chr7	5567218	522	5178	1221	4752	688	1325	1822	1652	848	847	1152	915	2380	1373	731	2376	1109	1047	947	997
ACTB	1372	6	chr7	5567219	510	4769	1174	4450	659	1310	1783	1596	811	809	1122	899	2355	1303	698	2297	1083	998	894	955
ACTB	1371	6	chr7	5567220	511	4689	1168	4373	648	1304	1750	1586	809	800	1108	895	2356	1290	697	2275	1074	993	891	944
ACTB	1370	6	chr7	5567221	512	4601	1170	4295	648	1311	1741	1591	808	799	1110	895	2359	1287	700	2277	1074	998	888	942
ACTB	1369	6	chr7	5567222	518	4835	1170	4526	657	1314	1746	1608	812	801	1117	904	2375	1300	704	2289	1081	1010	890	945
ACTB	1368	6	chr7	5567223	514	4819	1160	4504	648	1308	1735	1596	802	790	1110	899	2364	1270	694	2236	1068	994	877	934
ACTB	1367	6	chr7	5567224	514	4754	1155	4491	642	1303	1731	1592	797	786	1108	894	2363	1272	692	2221	1067	990	875	930
ACTB	1366	6	chr7	5567225	501	4483	1124	4281	614	1281	1683	1557	763	760	1087	881	2352	1223	675	2175	1046	963	837	913
ACTB	1365	6	chr7	5567226	500	4452	1121	4247	610	1275	1675	1554	759	752	1081	878	2349	1211	673	2159	1042	965	833	905
ACTB	1364	6	chr7	5567227	500	4379	1122	4174	608	1268	1670	1550	757	750	1080	879	2343	1209	672	2144	1042	963	830	905
ACTB	1363	6	chr7	5567228	500	4384	1122	4186	608	1268	1668	1551	756	751	1079	879	2345	1213	674	2140	1044	965	832	906
ACTB	1362	6	chr7	5567229	503	4520	1121	4289	609	1271	1670	1554	758	752	1082	883	2346	1218	674	2143	1047	968	836	910
ACTB	1361	6	chr7	5567230	502	4522	1118	4299	610	1274	1656	1548	751	749	1080	880	2348	1212	676	2133	1040	970	836	908
ACTB	1360	6	chr7	5567231	495	4485	1105	4265	606	1282	1624	1545	747	741	1078	874	2343	1202	670	2129	1036	964	832	906
ACTB	1359	6	chr7	5567232	462	4492	1037	4297	576	1277	1440	1471	669	642	996	797	2251	1121	636	2056	938	863	766	854
ACTB	1358	6	chr7	5567233	454	4382	1017	4194	565	1278	1421	1459	656	614	986	789	2222	1100	627	2023	922	842	754	847
ACTB	1357	6	chr7	5567234	455	4368	1010	4192	573	1280	1410	1456	655	613	982	787	2206	1106	630	2014	919	843	754	846
ACTB	1356	6	chr7	5567235	458	4330	1011	4150	579	1284	1412	1462	655	611	982	785	2201	1116	634	2012	917	853	758	847
ACTB	1355	6	chr7	5567236	456	4143	1006	4017	580	1287	1398	1461	642	601	974	778	2180	1107	630	1997	904	848	750	846
ACTB	1354	6	chr7	5567237	453	4061	997	3910	572	1290	1377	1451	631	584	963	769	2159	1090	626	1973	891	836	738	843
ACTB	1353	6	chr7	5567238	440	3865	976	3742	545	1289	1328	1414	609	549	931	742	2134	1055	601	1937	843	797	714	829
ACTB	1352	6	chr7	5567239	440	3775	969	3666	541	1294	1322	1405	604	533	922	737	2124	1043	597	1925	832	787	707	826
ACTB	1351	6	chr7	5567240	449	3797	976	3678	546	1297	1330	1406	602	533	922	737	2129	1046	597	1934	828	788	713	831
ACTB	1350	6	chr7	5567241	457	3803	978	3665	545	1294	1336	1410	601	527	926	738	2134	1059	602	1933	837	788	719	836
ACTB	1349	6	chr7	5567242	472	4050	1011	3952	569	1304	1348	1443	620	523	933	755	2160	1087	618	1945	856	811	743	861
ACTB	1348	6	chr7	5567243	475	3959	1007	3897	558	1266	1325	1425	617	521	914	737	2086	1095	609	1915	843	810	739	844
ACTB	1347	6	chr7	5567244	456	3722	961	3663	548	1195	1246	1372	595	494	867	700	2013	1070	592	1866	802	777	712	814
ACTB	1346	6	chr7	5567245	446	3672	942	3611	541	1144	1210	1340	577	477	834	671	1937	1045	573	1818	768	760	704	800
ACTB	1345	6	chr7	5567246	348	3430	755	3270	418	879	877	936	413	286	564	388	1616	868	410	1593	508	577	550	633
ACTB	1344	6	chr7	5567247	331	3474	714	3318	396	778	824	912	400	260	537	351	1543	848	395	1551	475	557	531	585
ACTB	1343	6	chr7	5567248	303	3212	643	3040	349	634	710	813	354	236	483	291	1335	798	345	1411	430	527	486	519
ACTB	1342	6	chr7	5567249	302	3299	639	3107	351	617	683	800	353	235	467	294	1288	800	345	1384	431	523	482	518
ACTB	1341	6	chr7	5567250	287	3344	609	3149	338	585	640	748	321	218	419	268	1170	778	322	1242	414	499	456	486
ACTB	1340	6	chr7	5567251	285	3407	601	3244	341	572	637	745	322	215	412	265	1158	776	320	1223	410	498	455	487
ACTB	1339	6	chr7	5567252	286	3491	602	3351	347	576	647	748	325	214	409	270	1148	787	321	1186	410	503	449	486
ACTB	1338	6	chr7	5567253	271	3429	551	3317	336	554	604	711	299	188	391	249	1068	747	302	1144	339	469	413	450
ACTB	1337	6	chr7	5567254	269	3419	522	3317	334	547	588	710	282	179	387	237	965	741	293	1118	318	461	393	429
ACTB	1336	6	chr7	5567255	230	2931	433	3057	263	465	422	601	237	155	351	185	830	624	253	1030	262	401	326	354
ACTB	1335	6	chr7	5567256	272	3453	506	3400	339	530	546	701	276	168	388	227	909	736	288	1085	307	462	396	421
ACTB	1334	6	chr7	5567257	276	3592	517	3497	346	544	578	715	285	174	392	235	922	758	299	1095	318	475	407	438
ACTB	1333	6	chr7	5567258	277	3570	513	3471	352	540	575	706	283	171	389	233	918	763	296	1080	317	472	407	438
ACTB	1332	6	chr7	5567259	276	3606	509	3497	351	539	578	706	280	169	387	232	912	763	296	1078	317	473	405	435
ACTB	1331	6	chr7	5567260	276	3610	509	3494	350	538	575	707	280	169	387	232	912	762	297	1077	316	472	403	438
ACTB	1330	6	chr7	5567261	275	3659	509	3546	352	539	578	709	282	170	392	232	914	769	299	1077	317	474	406	439
ACTB	1329	6	chr7	5567262	286	3616	516	3525	367	542	597	726	297	174	401	236	926	808	310	1084	326	487	436	458
ACTB	1328	6	chr7	5567263	289	3327	517	3258	377	540	606	735	308	181	406	233	926	839	314	1087	329	492	454	474
ACTB	1327	6	chr7	5567264	294	3259	519	3214	385	541	628	740	322	183	408	235	940	879	323	1101	341	505	474	493
ACTB	1326	6	chr7	5567265	291	3187	511	3126	384	523	620	732	323	179	396	232	922	879	322	1100	342	504	472	491
ACTB	1325	6	chr7	5567266	280	3277	486	3258	370	426	591	704	315	168	384	225	892	852	309	1042	335	494	466	469
ACTB	1324	6	chr7	5567267	249	3294	406	3269	349	267	501	600	290	147	331	205	712	807	266	770	306	451	436	423
ACTB	1323	6	chr7	5567268	238	3132	382	3082	333	248	484	549	281	140	298	194	659	788	250	656	298	432	431	407
ACTB	1322	6	chr7	5567269	231	3098	361	3061	321	235	472	515	276	133	265	182	627	777	235	570	288	420	425	402
ACTB	1321	6	chr7	5567270	226	3091	357	3051	317	229	469	505	275	131	257	180	614	779	229	541	288	415	423	397
ACTB	1320	6	chr7	5567271	231	2868	366	2824	341	229	462	501	285	135	249	181	610	833	231	529	291	425	440	416
ACTB	1319	6	chr7	5567272	231	2916	367	2857	345	226	464	495	294	134	248	183	606	856	240	531	295	425	449	433
ACTB	1318	6	chr7	5567273	231	2939	365	2875	344	223	467	490	294	133	245	182	595	855	239	522	296	424	450	438
ACTB	1317	6	chr7	5567274	222	2949	349	2876	333	214	455	466	288	127	232	171	523	818	229	442	289	405	435	423
ACTB	1316	6	chr7	5567275	219	2952	340	2885	322	206	448	453	285	126	230	166	505	800	217	405	283	386	426	419
ACTB	1315	6	chr7	5567276	217	2984	334	2909	319	201	442	447	284	123	223	163	496	792	214	392	278	382	422	416
ACTB	1314	6	chr7	5567277	216	3150	325	3069	314	197	438	447	280	119	218	161	471	786	209	374	276	377	416	408
ACTB	1313	6	chr7	5567278	215	3118	318	3031	312	189	435	438	274	119	215	159	456	776	208	363	272	374	414	401
ACTB	1312	6	chr7	5567279	208	3080	304	3021	303	188	428	430	271	118	213	157	431	756	195	342	264	365	405	393
ACTB	1311	6	chr7	5567280	208	3071	302	3009	301	187	426	428	269	118	213	156	424	754	193	333	261	360	406	395
ACTB	1310	6	chr7	5567281	211	3034	303	2971	302	188	426	432	269	119	212	155	423	759	196	329	261	359	410	395
ACTB	1309	6	chr7	5567282	212	3026	301	2960	302	188	425	431	267	119	212	154	419	757	195	326	257	359	409	395
ACTB	1308	6	chr7	5567283	210	3067	299	3037	301	184	422	427	266	118	209	153	414	754	194	318	257	353	405	392
ACTB	1307	6	chr7	5567284	210	3071	296	3044	303	184	426	431	263	117	210	155	413	756	195	318	253	353	408	391
ACTB	1306	6	chr7	5567285	210	3076	293	3042	303	185	422	428	263	116	208	155	409	754	194	311	252	350	405	391
ACTB	1305	6	chr7	5567286	210	3066	290	3038	303	185	420	425	264	116	207	155	405	755	193	310	251	349	404	390
ACTB	1304	6	chr7	5567287	209	3126	289	3103	304	184	419	423	264	117	206	155	396	752	193	302	250	347	401	390
ACTB	1303	6	chr7	5567288	216	3142	293	3115	310	187	428	428	270	116	203	160	391	777	196	304	245	344	409	394
ACTB	1302	6	chr7	5567289	216	3104	280	3083	309	185	424	420	267	111	202	158	375	765	194	294	240	335	404	386
ACTB	1301	6	chr7	5567290	217	3002	272	2967	309	185	437	424	269	112	207	162	368	787	192	295	237	337	411	395
ACTB	1300	6	chr7	5567291	218	2812	266	2737	311	186	435	426	268	108	202	162	359	787	191	287	234	335	410	397
ACTB	1299	6	chr7	5567292	216	2651	261	2554	307	185	428	421	265	105	198	160	348	776	188	279	228	323	404	395
ACTB	1298	6	chr7	5567293	212	2741	258	2707	301	183	424	414	263	104	198	159	339	765	188	274	226	319	403	390
ACTB	1297	6	chr7	5567294	211	2801	255	2779	301	183	425	409	259	104	197	158	336	767	188	268	223	314	404	387
ACTB	1296	6	chr7	5567295	211	2800	250	2781	301	184	420	407	256	102	193	153	328	758	187	265	218	307	400	382
ACTB	1295	6	chr7	5567296	211	2747	247	2716	299	180	416	402	252	98	192	151	325	751	183	261	213	302	399	380
ACTB	1294	6	chr7	5567297	211	2703	241	2676	301	185	420	408	255	100	196	155	324	753	188	267	217	302	399	379
ACTB	1293	6	chr7	5567298	236	2850	285	2855	308	208	463	439	281	121	213	177	351	788	211	281	243	327	419	403
ACTB	1292	6	chr7	5567299	284	2934	429	2914	348	279	532	516	324	153	258	249	401	882	286	329	301	356	483	474
ACTB	1291	6	chr7	5567300	289	2877	518	2799	359	319	613	539	347	172	283	273	427	924	320	343	343	362	522	524
ACTB	1290	6	chr7	5567301	290	2913	545	2848	367	326	659	544	354	183	287	279	434	948	323	344	359	361	538	535
ACTB	1289	6	chr7	5567302	296	3019	611	2955	376	346	713	552	374	199	303	291	437	996	342	360	392	378	564	554
ACTB	1288	6	chr7	5567303	385	3747	868	3537	465	396	853	711	465	265	385	414	481	1236	458	457	525	481	715	686
ACTB	1287	6	chr7	5567304	422	4489	968	4124	516	414	932	843	521	305	470	521	509	1366	549	515	624	560	810	745
ACTB	1286	6	chr7	5567305	425	4573	978	4155	518	410	941	856	523	311	478	531	516	1371	562	517	637	570	820	756
ACTB	1285	6	chr7	5567306	426	4615	988	4214	522	412	948	862	524	316	481	541	518	1378	570	519	641	575	826	767
ACTB	1284	6	chr7	5567307	428	4548	999	4148	523	414	968	878	529	319	493	553	521	1387	573	519	653	576	832	780
ACTB	1283	6	chr7	5567308	437	4652	1049	4272	536	429	1002	906	556	335	508	574	574	1424	588	563	699	588	877	817
ACTB	1282	6	chr7	5567309	434	4696	1056	4313	533	432	1004	905	558	337	512	573	576	1424	587	564	705	584	879	824
ACTB	1281	6	chr7	5567310	443	4914	1137	4482	558	436	1049	934	617	367	527	586	614	1506	636	606	783	615	960	897
ACTB	1280	6	chr7	5567311	448	4892	1157	4461	553	435	1065	941	620	375	530	593	612	1512	639	603	800	616	971	917
ACTB	1279	6	chr7	5567312	448	4906	1167	4460	551	444	1084	946	620	379	538	595	616	1520	643	607	806	619	982	929
ACTB	1278	6	chr7	5567313	453	4910	1201	4444	552	443	1093	951	629	390	546	606	621	1538	654	614	828	627	989	949
ACTB	1277	6	chr7	5567314	482	4903	1338	4441	571	463	1122	1025	653	435	585	656	626	1653	691	622	930	674	1034	1006
ACTB	1276	6	chr7	5567315	494	4937	1424	4444	578	473	1155	1049	677	463	603	686	643	1694	709	626	977	706	1074	1038
ACTB	1275	6	chr7	5567316	499	4964	1441	4482	579	474	1168	1065	684	469	609	695	643	1716	714	627	987	714	1081	1050
ACTB	1274	6	chr7	5567317	500	4950	1450	4450	577	465	1169	1074	686	473	615	699	645	1711	717	628	996	719	1088	1052
ACTB	1273	6	chr7	5567318	501	4985	1465	4486	578	472	1176	1083	688	474	618	705	647	1719	722	632	1004	725	1101	1059
ACTB	1272	6	chr7	5567319	500	5270	1463	4808	575	476	1170	1083	688	474	615	703	647	1717	721	630	1008	719	1100	1049
ACTB	1271	6	chr7	5567320	509	5236	1539	4783	588	495	1232	1137	722	497	651	729	654	1763	751	637	1041	769	1145	1074
ACTB	1270	6	chr7	5567321	503	5244	1543	4807	580	506	1229	1138	717	504	660	730	655	1755	761	629	1039	766	1147	1066
ACTB	1269	6	chr7	5567322	496	5253	1522	4802	567	517	1225	1123	705	503	658	723	655	1735	755	631	1025	752	1129	1053
ACTB	1268	6	chr7	5567323	553	5412	1660	4955	605	639	1293	1197	750	531	689	766	753	1790	815	664	1094	772	1180	1125
ACTB	1267	6	chr7	5567324	565	5467	1747	5013	625	721	1320	1232	781	561	702	791	800	1845	858	693	1152	795	1221	1167
ACTB	1266	6	chr7	5567325	680	5900	2099	5326	719	943	1457	1571	919	672	923	937	947	2066	1039	795	1416	912	1426	1375
ACTB	1265	6	chr7	5567326	688	6028	2145	5454	740	965	1463	1618	938	703	940	965	954	2087	1080	818	1456	927	1469	1388
ACTB	1264	6	chr7	5567327	714	6085	2243	5509	763	981	1496	1664	974	735	958	997	1012	2149	1134	865	1525	979	1531	1445
ACTB	1263	6	chr7	5567328	721	6104	2275	5519	766	1008	1505	1679	985	740	971	1004	1039	2166	1141	885	1540	988	1542	1454
ACTB	1262	6	chr7	5567329	718	6237	2275	5649	764	1007	1499	1677	985	737	968	1002	1043	2163	1137	885	1539	983	1542	1451
ACTB	1261	6	chr7	5567330	721	6356	2282	5712	766	1012	1500	1681	989	739	971	1006	1055	2168	1146	894	1548	987	1552	1458
